Municipio,Ano,Produtividade
4126108,2014,1000
4126207,1990,436
4126207,1991,590
4126207,1992,478
4126207,1993,470
4126207,1994,252
4126207,1995,496
4126207,1996,360
4126207,1997,662
4126207,1998,662
4126207,1999,500
4126207,2000,436
4126207,2001,453
4126207,2002,565
4126207,2003,498
4126207,2004,497
4126207,2005,416
4126207,2006,871
4126207,2007,439
4126207,2008,600
4126207,2009,500
4126207,2010,1680
4126207,2011,655
4126207,2012,427
4126207,2013,765
4126207,2014,900
4126256,1990,500
4126256,1991,600
4126256,1992,-
4126256,1993,700
4126256,1994,600
4126256,1995,500
4126256,1996,500
4126256,1997,-
4126256,1998,-
4126256,1999,-
4126256,2000,1200
4126256,2001,800
4126256,2002,800
4126256,2003,700
4126256,2004,800
4126256,2005,900
4126256,2006,1200
4126256,2007,-
4126256,2008,1200
4126256,2009,-
4126256,2010,-
4126256,2011,-
4126256,2012,-
4126256,2013,-
4126256,2014,-
4126272,1990,-
4126272,1991,-
4126272,1992,-
4126272,1993,971
4126272,1994,1084
4126272,1995,991
4126272,1996,717
4126272,1997,563
4126272,1998,934
4126272,1999,720
4126272,2000,900
4126272,2001,1000
4126272,2002,840
4126272,2003,1115
4126272,2004,1023
4126272,2005,1287
4126272,2006,1333
4126272,2007,1520
4126272,2008,914
4126272,2009,1117
4126272,2010,952
4126272,2011,1833
4126272,2012,974
4126272,2013,1476
4126272,2014,1333
4126306,1990,732
4126306,1991,1065
4126306,1992,754
4126306,1993,953
4126306,1994,866
4126306,1995,1325
4126306,1996,933
4126306,1997,762
4126306,1998,1214
4126306,1999,1132
4126306,2000,792
4126306,2001,1454
4126306,2002,1290
4126306,2003,1500
4126306,2004,1505
4126306,2005,1513
4126306,2006,1888
4126306,2007,1800
4126306,2008,1957
4126306,2009,2386
4126306,2010,1712
4126306,2011,2326
4126306,2012,1615
4126306,2013,1471
4126306,2014,1378
4126355,1990,-
4126355,1991,-
4126355,1992,-
4126355,1993,-
4126355,1994,-
4126355,1995,-
4126355,1996,-
4126355,1997,1000
4126355,1998,1000
4126355,1999,1200
4126355,2000,-
4126355,2001,-
4126355,2002,-
4126355,2003,-
4126355,2004,-
4126355,2005,-
4126355,2006,2000
4126355,2007,1600
4126355,2008,466
4126355,2009,1561
4126355,2010,1666
4126355,2011,1733
4126355,2012,-
4126355,2013,1397
4126355,2014,1000
4126405,1990,459
4126405,1991,500
4126405,1992,-
4126405,1993,600
4126405,1994,520
4126405,1995,500
4126405,1996,400
4126405,1997,1200
4126405,1998,900
4126405,1999,900
4126405,2000,500
4126405,2001,1000
4126405,2002,829
4126405,2003,600
4126405,2004,600
4126405,2005,600
4126405,2006,800
4126405,2007,1657
4126405,2008,1419
4126405,2009,1000
4126405,2010,2265
4126405,2011,788
4126405,2012,431
4126405,2013,889
4126405,2014,924
4126504,1990,593
4126504,1991,528
4126504,1992,416
4126504,1993,283
4126504,1994,600
4126504,1995,490
4126504,1996,375
4126504,1997,600
4126504,1998,553
4126504,1999,600
4126504,2000,-
4126504,2001,781
4126504,2002,611
4126504,2003,1750
4126504,2004,1000
4126504,2005,800
4126504,2006,-
4126504,2007,600
4126504,2008,1055
4126504,2009,1625
4126504,2010,1200
4126504,2011,1050
4126504,2012,-
4126504,2013,700
4126504,2014,667
4126603,1990,481
4126603,1991,1078
4126603,1992,921
4126603,1993,898
4126603,1994,679
4126603,1995,557
4126603,1996,584
4126603,1997,760
4126603,1998,776
4126603,1999,1000
4126603,2000,654
4126603,2001,963
4126603,2002,1052
4126603,2003,1085
4126603,2004,1170
4126603,2005,923
4126603,2006,1100
4126603,2007,1431
4126603,2008,1127
4126603,2009,840
4126603,2010,1426
4126603,2011,1090
4126603,2012,1090
4126603,2013,1143
4126603,2014,1136
4126652,1990,405
4126652,1991,297
4126652,1992,809
4126652,1993,863
4126652,1994,781
4126652,1995,981
4126652,1996,650
4126652,1997,579
4126652,1998,931
4126652,1999,754
4126652,2000,900
4126652,2001,970
4126652,2002,866
4126652,2003,1173
4126652,2004,975
4126652,2005,1012
4126652,2006,1750
4126652,2007,1630
4126652,2008,1616
4126652,2009,1242
4126652,2010,1400
4126652,2011,1660
4126652,2012,1687
4126652,2013,1199
4126652,2014,1479
4126678,1990,-
4126678,1991,-
4126678,1992,-
4126678,1993,-
4126678,1994,-
4126678,1995,-
4126678,1996,-
4126678,1997,909
4126678,1998,634
4126678,1999,683
4126678,2000,783
4126678,2001,735
4126678,2002,637
4126678,2003,1728
4126678,2004,949
4126678,2005,1298
4126678,2006,1010
4126678,2007,885
4126678,2008,1299
4126678,2009,2069
4126678,2010,1290
4126678,2011,1270
4126678,2012,990
4126678,2013,996
4126678,2014,1391
4126702,1990,600
4126702,1991,440
4126702,1992,500
4126702,1993,622
4126702,1994,590
4126702,1995,630
4126702,1996,581
4126702,1997,825
4126702,1998,-
4126702,1999,820
4126702,2000,800
4126702,2001,750
4126702,2002,825
4126702,2003,900
4126702,2004,600
4126702,2005,600
4126702,2006,600
4126702,2007,600
4126702,2008,500
4126702,2009,600
4126702,2010,700
4126702,2011,667
4126702,2012,933
4126702,2013,-
4126702,2014,-
4126801,1990,293
4126801,1991,436
4126801,1992,250
4126801,1993,322
4126801,1994,387
4126801,1995,369
4126801,1996,321
4126801,1997,444
4126801,1998,500
4126801,1999,576
4126801,2000,363
4126801,2001,600
4126801,2002,750
4126801,2003,600
4126801,2004,700
4126801,2005,600
4126801,2006,600
4126801,2007,600
4126801,2008,600
4126801,2009,600
4126801,2010,-
4126801,2011,520
4126801,2012,-
4126801,2013,600
4126801,2014,-
4126900,1990,450
4126900,1991,484
4126900,1992,300
4126900,1993,453
4126900,1994,400
4126900,1995,370
4126900,1996,431
4126900,1997,450
4126900,1998,550
4126900,1999,566
4126900,2000,400
4126900,2001,619
4126900,2002,516
4126900,2003,744
4126900,2004,471
4126900,2005,625
4126900,2006,653
4126900,2007,785
4126900,2008,400
4126900,2009,560
4126900,2010,800
4126900,2011,400
4126900,2012,429
4126900,2013,519
4126900,2014,550
4127007,1990,478
4127007,1991,418
4127007,1992,904
4127007,1993,889
4127007,1994,1471
4127007,1995,712
4127007,1996,799
4127007,1997,960
4127007,1998,793
4127007,1999,1261
4127007,2000,1368
4127007,2001,1497
4127007,2002,1678
4127007,2003,1518
4127007,2004,1560
4127007,2005,1308
4127007,2006,1262
4127007,2007,1450
4127007,2008,1741
4127007,2009,1302
4127007,2010,1528
4127007,2011,1494
4127007,2012,1176
4127007,2013,1465
4127007,2014,1501
4127106,1990,361
4127106,1991,525
4127106,1992,694
4127106,1993,720
4127106,1994,800
4127106,1995,700
4127106,1996,840
4127106,1997,-
4127106,1998,750
4127106,1999,750
4127106,2000,800
4127106,2001,1200
4127106,2002,1120
4127106,2003,1000
4127106,2004,1600
4127106,2005,1300
4127106,2006,900
4127106,2007,1500
4127106,2008,1600
4127106,2009,1000
4127106,2010,1600
4127106,2011,1600
4127106,2012,1300
4127106,2013,1571
4127106,2014,1500
4127205,1990,425
4127205,1991,372
4127205,1992,300
4127205,1993,309
4127205,1994,301
4127205,1995,407
4127205,1996,200
4127205,1997,600
4127205,1998,500
4127205,1999,700
4127205,2000,653
4127205,2001,700
4127205,2002,888
4127205,2003,600
4127205,2004,800
4127205,2005,800
4127205,2006,800
4127205,2007,800
4127205,2008,850
4127205,2009,840
4127205,2010,900
4127205,2011,857
4127205,2012,1000
4127205,2013,600
4127205,2014,1000
4127304,1990,500
4127304,1991,346
4127304,1992,489
4127304,1993,500
4127304,1994,302
4127304,1995,240
4127304,1996,231
4127304,1997,600
4127304,1998,600
4127304,1999,594
4127304,2000,496
4127304,2001,533
4127304,2002,600
4127304,2003,900
4127304,2004,821
4127304,2005,1100
4127304,2006,1022
4127304,2007,1044
4127304,2008,726
4127304,2009,726
4127304,2010,600
4127304,2011,600
4127304,2012,600
4127304,2013,600
4127304,2014,600
4127403,1990,168
4127403,1991,350
4127403,1992,450
4127403,1993,600
4127403,1994,600
4127403,1995,859
4127403,1996,700
4127403,1997,710
4127403,1998,1100
4127403,1999,1258
4127403,2000,500
4127403,2001,1500
4127403,2002,800
4127403,2003,1333
4127403,2004,958
4127403,2005,1500
4127403,2006,1500
4127403,2007,1513
4127403,2008,-
4127403,2009,-
4127403,2010,-
4127403,2011,-
4127403,2012,-
4127403,2013,792
4127403,2014,1500
4127502,1990,541
4127502,1991,625
4127502,1992,732
4127502,1993,842
4127502,1994,1172
4127502,1995,1368
4127502,1996,1261
4127502,1997,1216
4127502,1998,1529
4127502,1999,1593
4127502,2000,1618
4127502,2001,2133
4127502,2002,2227
4127502,2003,2253
4127502,2004,1894
4127502,2005,1553
4127502,2006,1709
4127502,2007,2414
4127502,2008,2084
4127502,2009,1613
4127502,2010,2283
4127502,2011,2384
4127502,2012,2087
4127502,2013,1316
4127502,2014,2000
4127601,1990,490
4127601,1991,600
4127601,1992,599
4127601,1993,799
4127601,1994,718
4127601,1995,619
4127601,1996,719
4127601,1997,679
4127601,1998,663
4127601,1999,571
4127601,2000,934
4127601,2001,815
4127601,2002,1079
4127601,2003,1568
4127601,2004,1558
4127601,2005,1627
4127601,2006,1631
4127601,2007,1502
4127601,2008,1910
4127601,2009,1049
4127601,2010,1725
4127601,2011,1603
4127601,2012,1711
4127601,2013,2000
4127601,2014,1909
4127700,1990,512
4127700,1991,800
4127700,1992,800
4127700,1993,625
4127700,1994,1200
4127700,1995,1050
4127700,1996,500
4127700,1997,1000
4127700,1998,1183
4127700,1999,1080
4127700,2000,880
4127700,2001,1650
4127700,2002,1360
4127700,2003,2000
4127700,2004,1233
4127700,2005,1632
4127700,2006,1621
4127700,2007,1200
4127700,2008,1843
4127700,2009,1250
4127700,2010,1425
4127700,2011,1370
4127700,2012,1731
4127700,2013,1750
4127700,2014,1500
4127809,1990,674
4127809,1991,874
4127809,1992,688
4127809,1993,673
4127809,1994,662
4127809,1995,572
4127809,1996,665
4127809,1997,974
4127809,1998,800
4127809,1999,845
4127809,2000,628
4127809,2001,939
4127809,2002,915
4127809,2003,1204
4127809,2004,1008
4127809,2005,1107
4127809,2006,1081
4127809,2007,963
4127809,2008,991
4127809,2009,857
4127809,2010,1172
4127809,2011,1337
4127809,2012,1137
4127809,2013,1149
4127809,2014,1200
4127858,1990,505
4127858,1991,200
4127858,1992,800
4127858,1993,1400
4127858,1994,1000
4127858,1995,1720
4127858,1996,1178
4127858,1997,1280
4127858,1998,1490
4127858,1999,702
4127858,2000,499
4127858,2001,1584
4127858,2002,1374
4127858,2003,1583
4127858,2004,1800
4127858,2005,1289
4127858,2006,1569
4127858,2007,1475
4127858,2008,1420
4127858,2009,1402
4127858,2010,1123
4127858,2011,1605
4127858,2012,1209
4127858,2013,1405
4127858,2014,1191
4127882,1990,-
4127882,1991,-
4127882,1992,-
4127882,1993,598
4127882,1994,477
4127882,1995,448
4127882,1996,499
4127882,1997,452
4127882,1998,477
4127882,1999,409
4127882,2000,617
4127882,2001,645
4127882,2002,863
4127882,2003,981
4127882,2004,981
4127882,2005,981
4127882,2006,986
4127882,2007,1117
4127882,2008,1164
4127882,2009,733
4127882,2010,1300
4127882,2011,1276
4127882,2012,1157
4127882,2013,1148
4127882,2014,1538
4127908,1990,246
4127908,1991,262
4127908,1992,256
4127908,1993,572
4127908,1994,720
4127908,1995,391
4127908,1996,241
4127908,1997,440
4127908,1998,500
4127908,1999,500
4127908,2000,424
4127908,2001,600
4127908,2002,523
4127908,2003,600
4127908,2004,600
4127908,2005,600
4127908,2006,733
4127908,2007,637
4127908,2008,600
4127908,2009,425
4127908,2010,700
4127908,2011,533
4127908,2012,778
4127908,2013,210
4127908,2014,1000
4127957,1990,862
4127957,1991,750
4127957,1992,350
4127957,1993,750
4127957,1994,766
4127957,1995,781
4127957,1996,933
4127957,1997,-
4127957,1998,-
4127957,1999,1057
4127957,2000,700
4127957,2001,-
4127957,2002,1122
4127957,2003,1500
4127957,2004,1166
4127957,2005,-
4127957,2006,1500
4127957,2007,1450
4127957,2008,-
4127957,2009,-
4127957,2010,-
4127957,2011,-
4127957,2012,1500
4127957,2013,1075
4127957,2014,1559
4127965,1990,296
4127965,1991,351
4127965,1992,648
4127965,1993,619
4127965,1994,666
4127965,1995,353
4127965,1996,746
4127965,1997,600
4127965,1998,726
4127965,1999,733
4127965,2000,665
4127965,2001,700
4127965,2002,843
4127965,2003,908
4127965,2004,988
4127965,2005,1111
4127965,2006,933
4127965,2007,1075
4127965,2008,1259
4127965,2009,1251
4127965,2010,1062
4127965,2011,1211
4127965,2012,1016
4127965,2013,1330
4127965,2014,1743
4128005,1990,250
4128005,1991,620
4128005,1992,400
4128005,1993,400
4128005,1994,750
4128005,1995,719
4128005,1996,388
4128005,1997,728
4128005,1998,900
4128005,1999,773
4128005,2000,297
4128005,2001,713
4128005,2002,730
4128005,2003,900
4128005,2004,890
4128005,2005,600
4128005,2006,580
4128005,2007,580
4128005,2008,1800
4128005,2009,1000
4128005,2010,1200
4128005,2011,1000
4128005,2012,1000
4128005,2013,-
4128005,2014,1194
4128104,1990,352
4128104,1991,450
4128104,1992,363
4128104,1993,467
4128104,1994,309
4128104,1995,360
4128104,1996,212
4128104,1997,481
4128104,1998,527
4128104,1999,571
4128104,2000,509
4128104,2001,529
4128104,2002,650
4128104,2003,466
4128104,2004,828
4128104,2005,976
4128104,2006,666
4128104,2007,450
4128104,2008,400
4128104,2009,504
4128104,2010,800
4128104,2011,480
4128104,2012,514
4128104,2013,-
4128104,2014,-
4128203,1990,817
4128203,1991,430
4128203,1992,942
4128203,1993,942
4128203,1994,991
4128203,1995,800
4128203,1996,900
4128203,1997,900
4128203,1998,800
4128203,1999,1778
4128203,2000,1200
4128203,2001,1200
4128203,2002,1250
4128203,2003,1200
4128203,2004,1350
4128203,2005,1100
4128203,2006,1014
4128203,2007,1500
4128203,2008,1358
4128203,2009,1125
4128203,2010,1265
4128203,2011,1298
4128203,2012,1000
4128203,2013,1333
4128203,2014,1217
4128302,1990,400
4128302,1991,509
4128302,1992,400
4128302,1993,400
4128302,1994,300
4128302,1995,460
4128302,1996,566
4128302,1997,876
4128302,1998,520
4128302,1999,631
4128302,2000,500
4128302,2001,500
4128302,2002,700
4128302,2003,900
4128302,2004,654
4128302,2005,-
4128302,2006,760
4128302,2007,-
4128302,2008,909
4128302,2009,1000
4128302,2010,1000
4128302,2011,1000
4128302,2012,500
4128302,2013,1000
4128302,2014,750
4128401,1990,406
4128401,1991,500
4128401,1992,400
4128401,1993,741
4128401,1994,500
4128401,1995,498
4128401,1996,350
4128401,1997,602
4128401,1998,554
4128401,1999,627
4128401,2000,212
4128401,2001,589
4128401,2002,457
4128401,2003,400
4128401,2004,462
4128401,2005,600
4128401,2006,877
4128401,2007,305
4128401,2008,362
4128401,2009,593
4128401,2010,864
4128401,2011,735
4128401,2012,516
4128401,2013,582
4128401,2014,647
4128534,1990,-
4128534,1991,-
4128534,1992,-
4128534,1993,741
4128534,1994,922
4128534,1995,1131
4128534,1996,881
4128534,1997,900
4128534,1998,1114
4128534,1999,740
4128534,2000,1218
4128534,2001,1800
4128534,2002,1800
4128534,2003,2000
4128534,2004,1656
4128534,2005,1562
4128534,2006,1875
4128534,2007,2090
4128534,2008,1971
4128534,2009,1508
4128534,2010,2083
4128534,2011,2434
4128534,2012,1849
4128534,2013,1168
4128534,2014,2250
4128559,1990,360
4128559,1991,300
4128559,1992,800
4128559,1993,1000
4128559,1994,1000
4128559,1995,1000
4128559,1996,857
4128559,1997,963
4128559,1998,1000
4128559,1999,900
4128559,2000,842
4128559,2001,950
4128559,2002,1913
4128559,2003,1620
4128559,2004,1820
4128559,2005,1875
4128559,2006,1650
4128559,2007,1700
4128559,2008,1941
4128559,2009,1187
4128559,2010,1113
4128559,2011,1970
4128559,2012,1335
4128559,2013,2040
4128559,2014,1924
4128609,1990,401
4128609,1991,447
4128609,1992,1000
4128609,1993,600
4128609,1994,777
4128609,1995,1056
4128609,1996,736
4128609,1997,892
4128609,1998,977
4128609,1999,852
4128609,2000,800
4128609,2001,986
4128609,2002,1117
4128609,2003,1446
4128609,2004,1291
4128609,2005,1033
4128609,2006,2314
4128609,2007,1533
4128609,2008,1693
4128609,2009,1010
4128609,2010,1423
4128609,2011,1680
4128609,2012,1709
4128609,2013,1694
4128609,2014,1226
4128658,1990,-
4128658,1991,-
4128658,1992,-
4128658,1993,1229
4128658,1994,1000
4128658,1995,625
4128658,1996,927
4128658,1997,993
4128658,1998,879
4128658,1999,1111
4128658,2000,991
4128658,2001,880
4128658,2002,1177
4128658,2003,1081
4128658,2004,1089
4128658,2005,1180
4128658,2006,1103
4128658,2007,1254
4128658,2008,1360
4128658,2009,1096
4128658,2010,1557
4128658,2011,1224
4128658,2012,1284
4128658,2013,1347
4128658,2014,952
4128708,1990,581
4128708,1991,562
4128708,1992,1211
4128708,1993,966
4128708,1994,1446
4128708,1995,958
4128708,1996,1100
4128708,1997,811
4128708,1998,1044
4128708,1999,602
4128708,2000,1233
4128708,2001,1510
4128708,2002,2041
4128708,2003,1800
4128708,2004,1500
4128708,2005,1775
4128708,2006,1818
4128708,2007,1218
4128708,2008,1819
4128708,2009,1587
4128708,2010,1653
4128708,2011,1844
4128708,2012,1205
4128708,2013,1246
4128708,2014,1580
4128500,1990,1024
4128500,1991,1237
4128500,1992,846
4128500,1993,847
4128500,1994,915
4128500,1995,1171
4128500,1996,900
4128500,1997,1033
4128500,1998,1571
4128500,1999,1495
4128500,2000,1350
4128500,2001,1376
4128500,2002,1390
4128500,2003,1667
4128500,2004,1542
4128500,2005,979
4128500,2006,1639
4128500,2007,1465
4128500,2008,1611
4128500,2009,1650
4128500,2010,1811
4128500,2011,1514
4128500,2012,1492
4128500,2013,1686
4128500,2014,1782
4128807,1990,280
4128807,1991,450
4128807,1992,416
4128807,1993,372
4128807,1994,490
4128807,1995,376
4128807,1996,266
4128807,1997,382
4128807,1998,586
4128807,1999,605
4128807,2000,330
4128807,2001,446
4128807,2002,429
4128807,2003,850
4128807,2004,337
4128807,2005,466
4128807,2006,500
4128807,2007,600
4128807,2008,400
4128807,2009,475
4128807,2010,500
4128807,2011,429
4128807,2012,250
4128807,2013,-
4128807,2014,667
4200051,1990,1143
4200051,1991,300
4200051,1992,1200
4200051,1993,900
4200051,1994,900
4200051,1995,720
4200051,1996,1021
4200051,1997,641
4200051,1998,1043
4200051,1999,1048
4200051,2000,970
4200051,2001,1200
4200051,2002,1080
4200051,2003,1200
4200051,2004,480
4200051,2005,400
4200051,2006,600
4200051,2007,2400
4200051,2008,2100
4200051,2009,1308
4200051,2010,1650
4200051,2011,1395
4200051,2012,1400
4200051,2013,1800
4200051,2014,1800
4200101,1990,600
4200101,1991,500
4200101,1992,925
4200101,1993,778
4200101,1994,676
4200101,1995,570
4200101,1996,733
4200101,1997,765
4200101,1998,493
4200101,1999,1000
4200101,2000,1565
4200101,2001,1800
4200101,2002,2052
4200101,2003,2050
4200101,2004,1650
4200101,2005,1852
4200101,2006,1611
4200101,2007,1611
4200101,2008,2007
4200101,2009,1770
4200101,2010,2062
4200101,2011,2143
4200101,2012,1700
4200101,2013,2100
4200101,2014,2529
4200200,1990,600
4200200,1991,600
4200200,1992,845
4200200,1993,936
4200200,1994,1081
4200200,1995,485
4200200,1996,937
4200200,1997,920
4200200,1998,817
4200200,1999,733
4200200,2000,1100
4200200,2001,900
4200200,2002,900
4200200,2003,1023
4200200,2004,1326
4200200,2005,872
4200200,2006,1400
4200200,2007,1745
4200200,2008,1680
4200200,2009,1175
4200200,2010,900
4200200,2011,1467
4200200,2012,1429
4200200,2013,1429
4200200,2014,1508
4200309,1990,700
4200309,1991,961
4200309,1992,785
4200309,1993,800
4200309,1994,1000
4200309,1995,923
4200309,1996,914
4200309,1997,1153
4200309,1998,1260
4200309,1999,850
4200309,2000,1200
4200309,2001,1257
4200309,2002,1033
4200309,2003,1000
4200309,2004,1170
4200309,2005,1500
4200309,2006,789
4200309,2007,1425
4200309,2008,1285
4200309,2009,1409
4200309,2010,1114
4200309,2011,1350
4200309,2012,1329
4200309,2013,1915
4200309,2014,1636
4200408,1990,1016
4200408,1991,600
4200408,1992,1500
4200408,1993,1000
4200408,1994,900
4200408,1995,900
4200408,1996,627
4200408,1997,1200
4200408,1998,900
4200408,1999,1200
4200408,2000,1500
4200408,2001,1200
4200408,2002,1500
4200408,2003,1500
4200408,2004,1371
4200408,2005,900
4200408,2006,2400
4200408,2007,2400
4200408,2008,2400
4200408,2009,2400
4200408,2010,2400
4200408,2011,2400
4200408,2012,1200
4200408,2013,1800
4200408,2014,1840
4200507,1990,560
4200507,1991,394
4200507,1992,915
4200507,1993,773
4200507,1994,1080
4200507,1995,786
4200507,1996,694
4200507,1997,480
4200507,1998,471
4200507,1999,400
4200507,2000,672
4200507,2001,523
4200507,2002,174
4200507,2003,728
4200507,2004,909
4200507,2005,653
4200507,2006,990
4200507,2007,810
4200507,2008,570
4200507,2009,977
4200507,2010,1023
4200507,2011,1200
4200507,2012,1075
4200507,2013,1193
4200507,2014,1111
4200556,1990,-
4200556,1991,-
4200556,1992,-
4200556,1993,750
4200556,1994,935
4200556,1995,972
4200556,1996,697
4200556,1997,670
4200556,1998,148
4200556,1999,493
4200556,2000,798
4200556,2001,733
4200556,2002,313
4200556,2003,264
4200556,2004,788
4200556,2005,545
4200556,2006,952
4200556,2007,1054
4200556,2008,831
4200556,2009,717
4200556,2010,1145
4200556,2011,1169
4200556,2012,1500
4200556,2013,1340
4200556,2014,1340
4200606,1990,754
4200606,1991,900
4200606,1992,871
4200606,1993,839
4200606,1994,1085
4200606,1995,825
4200606,1996,541
4200606,1997,1115
4200606,1998,1131
4200606,1999,975
4200606,2000,1133
4200606,2001,1162
4200606,2002,1166
4200606,2003,1100
4200606,2004,1100
4200606,2005,1100
4200606,2006,1100
4200606,2007,1100
4200606,2008,1100
4200606,2009,1100
4200606,2010,1100
4200606,2011,850
4200606,2012,1100
4200606,2013,1100
4200606,2014,1100
4200705,1990,681
4200705,1991,771
4200705,1992,977
4200705,1993,1053
4200705,1994,1104
4200705,1995,804
4200705,1996,815
4200705,1997,550
4200705,1998,757
4200705,1999,894
4200705,2000,741
4200705,2001,1315
4200705,2002,1249
4200705,2003,1180
4200705,2004,1475
4200705,2005,1475
4200705,2006,1472
4200705,2007,1800
4200705,2008,1800
4200705,2009,1050
4200705,2010,1388
4200705,2011,1389
4200705,2012,1457
4200705,2013,1800
4200705,2014,1091
4200754,1990,-
4200754,1991,-
4200754,1992,-
4200754,1993,-
4200754,1994,-
4200754,1995,-
4200754,1996,-
4200754,1997,900
4200754,1998,1233
4200754,1999,350
4200754,2000,792
4200754,2001,1000
4200754,2002,242
4200754,2003,300
4200754,2004,841
4200754,2005,810
4200754,2006,600
4200754,2007,1200
4200754,2008,600
4200754,2009,900
4200754,2010,900
4200754,2011,1800
4200754,2012,1800
4200754,2013,500
4200754,2014,1200
4200804,1990,651
4200804,1991,460
4200804,1992,945
4200804,1993,600
4200804,1994,698
4200804,1995,719
4200804,1996,720
4200804,1997,697
4200804,1998,449
4200804,1999,746
4200804,2000,814
4200804,2001,866
4200804,2002,1211
4200804,2003,855
4200804,2004,900
4200804,2005,900
4200804,2006,654
4200804,2007,903
4200804,2008,600
4200804,2009,1200
4200804,2010,1050
4200804,2011,900
4200804,2012,1150
4200804,2013,1369
4200804,2014,1860
4200903,1990,971
4200903,1991,852
4200903,1992,800
4200903,1993,900
4200903,1994,920
4200903,1995,810
4200903,1996,666
4200903,1997,1050
4200903,1998,1072
4200903,1999,964
4200903,2000,1045
4200903,2001,1072
4200903,2002,1068
4200903,2003,1131
4200903,2004,1131
4200903,2005,1150
4200903,2006,1150
4200903,2007,1320
4200903,2008,1152
4200903,2009,915
4200903,2010,1357
4200903,2011,1358
4200903,2012,1358
4200903,2013,1613
4200903,2014,1950
4201000,1990,1000
4201000,1991,270
4201000,1992,1000
4201000,1993,720
4201000,1994,720
4201000,1995,630
4201000,1996,578
4201000,1997,1079
4201000,1998,581
4201000,1999,895
4201000,2000,1363
4201000,2001,1500
4201000,2002,1300
4201000,2003,1200
4201000,2004,900
4201000,2005,480
4201000,2006,450
4201000,2007,1200
4201000,2008,1200
4201000,2009,1000
4201000,2010,1200
4201000,2011,1500
4201000,2012,1200
4201000,2013,1080
4201000,2014,1500
4201109,1990,1500
4201109,1991,900
4201109,1992,900
4201109,1993,780
4201109,1994,1080
4201109,1995,1100
4201109,1996,757
4201109,1997,1157
4201109,1998,975
4201109,1999,995
4201109,2000,995
4201109,2001,1100
4201109,2002,1030
4201109,2003,1065
4201109,2004,1065
4201109,2005,1065
4201109,2006,1065
4201109,2007,1100
4201109,2008,1100
4201109,2009,698
4201109,2010,1088
4201109,2011,1088
4201109,2012,1542
4201109,2013,1000
4201109,2014,1000
4201208,1990,1022
4201208,1991,844
4201208,1992,811
4201208,1993,900
4201208,1994,900
4201208,1995,800
4201208,1996,459
4201208,1997,1200
4201208,1998,1025
4201208,1999,1026
4201208,2000,1000
4201208,2001,1026
4201208,2002,1000
4201208,2003,1026
4201208,2004,1026
4201208,2005,1026
4201208,2006,1026
4201208,2007,960
4201208,2008,960
4201208,2009,500
4201208,2010,1000
4201208,2011,667
4201208,2012,667
4201208,2013,1200
4201208,2014,1200
4201257,1990,719
4201257,1991,716
4201257,1992,616
4201257,1993,690
4201257,1994,690
4201257,1995,712
4201257,1996,627
4201257,1997,627
4201257,1998,758
4201257,1999,758
4201257,2000,800
4201257,2001,800
4201257,2002,800
4201257,2003,800
4201257,2004,550
4201257,2005,550
4201257,2006,550
4201257,2007,550
4201257,2008,600
4201257,2009,1200
4201257,2010,1000
4201257,2011,550
4201257,2012,1000
4201257,2013,1000
4201257,2014,1000
4201273,1990,-
4201273,1991,-
4201273,1992,-
4201273,1993,967
4201273,1994,830
4201273,1995,702
4201273,1996,679
4201273,1997,1116
4201273,1998,833
4201273,1999,335
4201273,2000,600
4201273,2001,900
4201273,2002,900
4201273,2003,662
4201273,2004,1200
4201273,2005,1108
4201273,2006,1142
4201273,2007,1800
4201273,2008,1200
4201273,2009,866
4201273,2010,1533
4201273,2011,2000
4201273,2012,1800
4201273,2013,1000
4201273,2014,1250
4201307,1990,700
4201307,1991,700
4201307,1992,764
4201307,1993,900
4201307,1994,787
4201307,1995,666
4201307,1996,842
4201307,1997,800
4201307,1998,893
4201307,1999,833
4201307,2000,885
4201307,2001,885
4201307,2002,875
4201307,2003,800
4201307,2004,800
4201307,2005,769
4201307,2006,750
4201307,2007,800
4201307,2008,833
4201307,2009,714
4201307,2010,714
4201307,2011,714
4201307,2012,714
4201307,2013,688
4201307,2014,714
4201406,1990,721
4201406,1991,687
4201406,1992,478
4201406,1993,818
4201406,1994,412
4201406,1995,807
4201406,1996,498
4201406,1997,900
4201406,1998,1017
4201406,1999,433
4201406,2000,983
4201406,2001,750
4201406,2002,528
4201406,2003,1000
4201406,2004,351
4201406,2005,351
4201406,2006,1186
4201406,2007,1186
4201406,2008,1000
4201406,2009,993
4201406,2010,500
4201406,2011,818
4201406,2012,455
4201406,2013,1000
4201406,2014,1000
4201505,1990,877
4201505,1991,533
4201505,1992,824
4201505,1993,900
4201505,1994,604
4201505,1995,587
4201505,1996,767
4201505,1997,714
4201505,1998,852
4201505,1999,900
4201505,2000,750
4201505,2001,1050
4201505,2002,827
4201505,2003,900
4201505,2004,900
4201505,2005,900
4201505,2006,900
4201505,2007,1125
4201505,2008,970
4201505,2009,840
4201505,2010,900
4201505,2011,900
4201505,2012,900
4201505,2013,936
4201505,2014,936
4201604,1990,840
4201604,1991,300
4201604,1992,1116
4201604,1993,793
4201604,1994,857
4201604,1995,375
4201604,1996,1000
4201604,1997,1078
4201604,1998,942
4201604,1999,1157
4201604,2000,1268
