Municipio,Ano,Vacas
5005707,1974,199
5005707,1975,333
5005707,1976,38233
5005707,1977,11000
5005707,1978,5070
5005707,1979,7000
5005707,1980,3726
5005707,1981,4146
5005707,1982,4850
5005707,1983,6030
5005707,1984,6200
5005707,1985,6850
5005707,1986,7100
5005707,1987,6800
5005707,1988,6800
5005707,1989,7225
5005707,1990,7338
5005707,1991,5870
5005707,1992,3580
5005707,1993,2856
5005707,1994,2676
5005707,1995,2845
5005707,1996,2653
5005707,1997,2710
5005707,1998,2750
5005707,1999,2820
5005707,2000,3158
5005707,2001,3576
5005707,2002,3590
5005707,2003,3010
5005707,2004,3680
5005707,2005,4140
5005707,2006,3778
5005707,2007,3703
5005707,2008,5480
5005707,2009,5317
5005707,2010,4918
5005707,2011,3560
5005707,2012,3081
5005707,2013,3528
5005707,2014,5093
5005806,1974,2998
5005806,1975,3321
5005806,1976,3511
5005806,1977,3546
5005806,1978,3500
5005806,1979,3500
5005806,1980,2880
5005806,1981,2900
5005806,1982,2900
5005806,1983,2900
5005806,1984,2900
5005806,1985,2900
5005806,1986,2900
5005806,1987,2900
5005806,1988,2900
5005806,1989,3150
5005806,1990,3860
5005806,1991,3910
5005806,1992,3920
5005806,1993,4000
5005806,1994,4100
5005806,1995,4100
5005806,1996,3420
5005806,1997,3420
5005806,1998,3430
5005806,1999,3405
5005806,2000,3620
5005806,2001,3630
5005806,2002,3703
5005806,2003,3710
5005806,2004,3785
5005806,2005,4072
5005806,2006,4133
5005806,2007,4142
5005806,2008,4144
5005806,2009,4206
5005806,2010,4205
5005806,2011,4326
5005806,2012,4455
5005806,2013,4285
5005806,2014,4331
5006002,1974,-
5006002,1975,-
5006002,1976,-
5006002,1977,-
5006002,1978,-
5006002,1979,-
5006002,1980,-
5006002,1981,-
5006002,1982,-
5006002,1983,-
5006002,1984,-
5006002,1985,-
5006002,1986,-
5006002,1987,-
5006002,1988,-
5006002,1989,-
5006002,1990,-
5006002,1991,-
5006002,1992,-
5006002,1993,6300
5006002,1994,6400
5006002,1995,6592
5006002,1996,4030
5006002,1997,4100
5006002,1998,4115
5006002,1999,4143
5006002,2000,4200
5006002,2001,4500
5006002,2002,4469
5006002,2003,5055
5006002,2004,5058
5006002,2005,5167
5006002,2006,5265
5006002,2007,5547
5006002,2008,5436
5006002,2009,5036
5006002,2010,4610
5006002,2011,4692
5006002,2012,4810
5006002,2013,4819
5006002,2014,5998
5006200,1974,2629
5006200,1975,3778
5006200,1976,4206
5006200,1977,3855
5006200,1978,3319
5006200,1979,3750
5006200,1980,4033
5006200,1981,6285
5006200,1982,6896
5006200,1983,6530
5006200,1984,7013
5006200,1985,9201
5006200,1986,9457
5006200,1987,9483
5006200,1988,9857
5006200,1989,10670
5006200,1990,11726
5006200,1991,11113
5006200,1992,6224
5006200,1993,6162
5006200,1994,7985
5006200,1995,6561
5006200,1996,8965
5006200,1997,8780
5006200,1998,9002
5006200,1999,9030
5006200,2000,10918
5006200,2001,11880
5006200,2002,12760
5006200,2003,14670
5006200,2004,15240
5006200,2005,13630
5006200,2006,12020
5006200,2007,11602
5006200,2008,7520
5006200,2009,8656
5006200,2010,12980
5006200,2011,15025
5006200,2012,14850
5006200,2013,14485
5006200,2014,13564
5006259,1974,-
5006259,1975,-
5006259,1976,-
5006259,1977,-
5006259,1978,-
5006259,1979,-
5006259,1980,-
5006259,1981,-
5006259,1982,-
5006259,1983,-
5006259,1984,-
5006259,1985,-
5006259,1986,-
5006259,1987,-
5006259,1988,-
5006259,1989,-
5006259,1990,-
5006259,1991,-
5006259,1992,-
5006259,1993,1930
5006259,1994,1810
5006259,1995,1848
5006259,1996,6150
5006259,1997,6160
5006259,1998,6520
5006259,1999,6580
5006259,2000,5663
5006259,2001,5275
5006259,2002,7075
5006259,2003,7975
5006259,2004,7760
5006259,2005,8306
5006259,2006,8906
5006259,2007,8454
5006259,2008,11082
5006259,2009,10084
5006259,2010,8958
5006259,2011,7320
5006259,2012,7010
5006259,2013,6480
5006259,2014,6179
5006309,1974,22131
5006309,1975,30972
5006309,1976,34309
5006309,1977,34935
5006309,1978,30174
5006309,1979,31000
5006309,1980,30813
5006309,1981,33771
5006309,1982,35797
5006309,1983,38660
5006309,1984,42520
5006309,1985,43860
5006309,1986,45100
5006309,1987,48300
5006309,1988,49360
5006309,1989,43214
5006309,1990,44680
5006309,1991,40220
5006309,1992,50350
5006309,1993,52020
5006309,1994,53290
5006309,1995,54622
5006309,1996,30640
5006309,1997,30412
5006309,1998,30868
5006309,1999,30219
5006309,2000,31367
5006309,2001,31837
5006309,2002,31962
5006309,2003,32550
5006309,2004,33201
5006309,2005,33100
5006309,2006,33597
5006309,2007,34269
5006309,2008,33241
5006309,2009,34464
5006309,2010,32982
5006309,2011,33244
5006309,2012,31712
5006309,2013,30576
5006309,2014,28132
5006358,1974,-
5006358,1975,-
5006358,1976,-
5006358,1977,-
5006358,1978,-
5006358,1979,-
5006358,1980,-
5006358,1981,-
5006358,1982,-
5006358,1983,-
5006358,1984,-
5006358,1985,-
5006358,1986,-
5006358,1987,-
5006358,1988,-
5006358,1989,1590
5006358,1990,1750
5006358,1991,1653
5006358,1992,1580
5006358,1993,1600
5006358,1994,1604
5006358,1995,1648
5006358,1996,1385
5006358,1997,1405
5006358,1998,1363
5006358,1999,1385
5006358,2000,1382
5006358,2001,1401
5006358,2002,1384
5006358,2003,1259
5006358,2004,1350
5006358,2005,1335
5006358,2006,1396
5006358,2007,1412
5006358,2008,1370
5006358,2009,1364
5006358,2010,1252
5006358,2011,1345
5006358,2012,1386
5006358,2013,1416
5006358,2014,1390
5006408,1974,4577
5006408,1975,3664
5006408,1976,5385
5006408,1977,5871
5006408,1978,3956
5006408,1979,4300
5006408,1980,2473
5006408,1981,2500
5006408,1982,2950
5006408,1983,3200
5006408,1984,3950
5006408,1985,5180
5006408,1986,7540
5006408,1987,7850
5006408,1988,8242
5006408,1989,7843
5006408,1990,8078
5006408,1991,8805
5006408,1992,9421
5006408,1993,8420
5006408,1994,9068
5006408,1995,9399
5006408,1996,3275
5006408,1997,3368
5006408,1998,3390
5006408,1999,3468
5006408,2000,3555
5006408,2001,3563
5006408,2002,3571
5006408,2003,3626
5006408,2004,3681
5006408,2005,3736
5006408,2006,3792
5006408,2007,3564
5006408,2008,3268
5006408,2009,3297
5006408,2010,3363
5006408,2011,3205
5006408,2012,3255
5006408,2013,3361
5006408,2014,3402
5006606,1974,5916
5006606,1975,7285
5006606,1976,7865
5006606,1977,6224
5006606,1978,4650
5006606,1979,4800
5006606,1980,8072
5006606,1981,8200
5006606,1982,9000
5006606,1983,9100
5006606,1984,9500
5006606,1985,9700
5006606,1986,10200
5006606,1987,11800
5006606,1988,9000
5006606,1989,9800
5006606,1990,9950
5006606,1991,9730
5006606,1992,9600
5006606,1993,7650
5006606,1994,7820
5006606,1995,8054
5006606,1996,6150
5006606,1997,6160
5006606,1998,6180
5006606,1999,6240
5006606,2000,6152
5006606,2001,6264
5006606,2002,6490
5006606,2003,6768
5006606,2004,7012
5006606,2005,7573
5006606,2006,7951
5006606,2007,7655
5006606,2008,7637
5006606,2009,7468
5006606,2010,6923
5006606,2011,6370
5006606,2012,5890
5006606,2013,6130
5006606,2014,6278
5006903,1974,6958
5006903,1975,6593
5006903,1976,6712
5006903,1977,6797
5006903,1978,5045
5006903,1979,5385
5006903,1980,5659
5006903,1981,5735
5006903,1982,5810
5006903,1983,5830
5006903,1984,5860
5006903,1985,5850
5006903,1986,6310
5006903,1987,6580
5006903,1988,6600
5006903,1989,6780
5006903,1990,7180
5006903,1991,7250
5006903,1992,7250
5006903,1993,7200
5006903,1994,6000
5006903,1995,6000
5006903,1996,4711
5006903,1997,4710
5006903,1998,4720
5006903,1999,4695
5006903,2000,4725
5006903,2001,4730
5006903,2002,4750
5006903,2003,4800
5006903,2004,4940
5006903,2005,5137
5006903,2006,5219
5006903,2007,5281
5006903,2008,5290
5006903,2009,5369
5006903,2010,5030
5006903,2011,5050
5006903,2012,5087
5006903,2013,5103
5006903,2014,5124
5007109,1974,2885
5007109,1975,3118
5007109,1976,3280
5007109,1977,3386
5007109,1978,5180
5007109,1979,5250
5007109,1980,2688
5007109,1981,2700
5007109,1982,2500
5007109,1983,2513
5007109,1984,2563
5007109,1985,2589
5007109,1986,7237
5007109,1987,7553
5007109,1988,7734
5007109,1989,8643
5007109,1990,10747
5007109,1991,12042
5007109,1992,13660
5007109,1993,15496
5007109,1994,21364
5007109,1995,19655
5007109,1996,6720
5007109,1997,7121
5007109,1998,7424
5007109,1999,7295
5007109,2000,7632
5007109,2001,7733
5007109,2002,7799
5007109,2003,8112
5007109,2004,8200
5007109,2005,8610
5007109,2006,8653
5007109,2007,8566
5007109,2008,8600
5007109,2009,8817
5007109,2010,8930
5007109,2011,9070
5007109,2012,9365
5007109,2013,9380
5007109,2014,9500
5007208,1974,5163
5007208,1975,5198
5007208,1976,5391
5007208,1977,5621
5007208,1978,4300
5007208,1979,4200
5007208,1980,6000
5007208,1981,5848
5007208,1982,5928
5007208,1983,6854
5007208,1984,6992
5007208,1985,7167
5007208,1986,6893
5007208,1987,7163
5007208,1988,7250
5007208,1989,7468
5007208,1990,8140
5007208,1991,8864
5007208,1992,9400
5007208,1993,6500
5007208,1994,6600
5007208,1995,6895
5007208,1996,4200
5007208,1997,4290
5007208,1998,4410
5007208,1999,4390
5007208,2000,4521
5007208,2001,4750
5007208,2002,6680
5007208,2003,6720
5007208,2004,6869
5007208,2005,6989
5007208,2006,7198
5007208,2007,6786
5007208,2008,7885
5007208,2009,8022
5007208,2010,7717
5007208,2011,7545
5007208,2012,7289
5007208,2013,6640
5007208,2014,6175
5007307,1974,2825
5007307,1975,3531
5007307,1976,3849
5007307,1977,3834
5007307,1978,3720
5007307,1979,3750
5007307,1980,3560
5007307,1981,3600
5007307,1982,3600
5007307,1983,3618
5007307,1984,3690
5007307,1985,3727
5007307,1986,4211
5007307,1987,4357
5007307,1988,4507
5007307,1989,5006
5007307,1990,6750
5007307,1991,7083
5007307,1992,6606
5007307,1993,6936
5007307,1994,7752
5007307,1995,7102
5007307,1996,4425
5007307,1997,4541
5007307,1998,4632
5007307,1999,4590
5007307,2000,4837
5007307,2001,5182
5007307,2002,5207
5007307,2003,5252
5007307,2004,5383
5007307,2005,5388
5007307,2006,5442
5007307,2007,5360
5007307,2008,5409
5007307,2009,5611
5007307,2010,5710
5007307,2011,5750
5007307,2012,5869
5007307,2013,5873
5007307,2014,5313
5007406,1974,7666
5007406,1975,7115
5007406,1976,7260
5007406,1977,18544
5007406,1978,20398
5007406,1979,22020
5007406,1980,7225
5007406,1981,6100
5007406,1982,6356
5007406,1983,7500
5007406,1984,8250
5007406,1985,9830
5007406,1986,12580
5007406,1987,13120
5007406,1988,13382
5007406,1989,13783
5007406,1990,14196
5007406,1991,15474
5007406,1992,16557
5007406,1993,17337
5007406,1994,18672
5007406,1995,18847
5007406,1996,6780
5007406,1997,6972
5007406,1998,6710
5007406,1999,6444
5007406,2000,6573
5007406,2001,6788
5007406,2002,7003
5007406,2003,7681
5007406,2004,8359
5007406,2005,9037
5007406,2006,9147
5007406,2007,8735
5007406,2008,8290
5007406,2009,8364
5007406,2010,8440
5007406,2011,8306
5007406,2012,8398
5007406,2013,8494
5007406,2014,8153
5007505,1974,3423
5007505,1975,3859
5007505,1976,4093
5007505,1977,4156
5007505,1978,3830
5007505,1979,3900
5007505,1980,3500
5007505,1981,3900
5007505,1982,4000
5007505,1983,4020
5007505,1984,4100
5007505,1985,4141
5007505,1986,6512
5007505,1987,6879
5007505,1988,7421
5007505,1989,8241
5007505,1990,8751
5007505,1991,9774
5007505,1992,9333
5007505,1993,9426
5007505,1994,12766
5007505,1995,11895
5007505,1996,6108
5007505,1997,6132
5007505,1998,6689
5007505,1999,6722
5007505,2000,6692
5007505,2001,6852
5007505,2002,6980
5007505,2003,7182
5007505,2004,7290
5007505,2005,7304
5007505,2006,7377
5007505,2007,7414
5007505,2008,7497
5007505,2009,7715
5007505,2010,7680
5007505,2011,7722
5007505,2012,7768
5007505,2013,7864
5007505,2014,6614
5007554,1974,-
5007554,1975,-
5007554,1976,-
5007554,1977,-
5007554,1978,-
5007554,1979,-
5007554,1980,-
5007554,1981,-
5007554,1982,-
5007554,1983,-
5007554,1984,-
5007554,1985,-
5007554,1986,-
5007554,1987,-
5007554,1988,-
5007554,1989,4600
5007554,1990,4780
5007554,1991,5000
5007554,1992,5200
5007554,1993,5410
5007554,1994,5416
5007554,1995,5497
5007554,1996,4010
5007554,1997,4060
5007554,1998,4080
5007554,1999,4091
5007554,2000,4010
5007554,2001,4225
5007554,2002,4309
5007554,2003,4431
5007554,2004,4564
5007554,2005,4445
5007554,2006,4534
5007554,2007,4716
5007554,2008,4810
5007554,2009,4774
5007554,2010,4958
5007554,2011,4561
5007554,2012,4700
5007554,2013,4682
5007554,2014,4690
5007695,1974,-
5007695,1975,-
5007695,1976,-
5007695,1977,-
5007695,1978,-
5007695,1979,-
5007695,1980,-
5007695,1981,5000
5007695,1982,4800
5007695,1983,4824
5007695,1984,4920
5007695,1985,4969
5007695,1986,6065
5007695,1987,6126
5007695,1988,6287
5007695,1989,6544
5007695,1990,6740
5007695,1991,7345
5007695,1992,7859
5007695,1993,8499
5007695,1994,9153
5007695,1995,9861
5007695,1996,6533
5007695,1997,6724
5007695,1998,6736
5007695,1999,6872
5007695,2000,7835
5007695,2001,8055
5007695,2002,8216
5007695,2003,9070
5007695,2004,9924
5007695,2005,9570
5007695,2006,9761
5007695,2007,9566
5007695,2008,9564
5007695,2009,9650
5007695,2010,9853
5007695,2011,9986
5007695,2012,10195
5007695,2013,10225
5007695,2014,9287
5007802,1974,-
5007802,1975,-
5007802,1976,-
5007802,1977,-
5007802,1978,-
5007802,1979,-
5007802,1980,-
5007802,1981,6200
5007802,1982,6500
5007802,1983,6500
5007802,1984,7150
5007802,1985,7354
5007802,1986,7400
5007802,1987,7500
5007802,1988,7601
5007802,1989,7810
5007802,1990,7950
5007802,1991,8000
5007802,1992,9100
5007802,1993,9280
5007802,1994,9400
5007802,1995,9540
5007802,1996,4990
5007802,1997,5089
5007802,1998,5140
5007802,1999,5020
5007802,2000,5005
5007802,2001,5143
5007802,2002,5272
5007802,2003,5419
5007802,2004,5527
5007802,2005,5638
5007802,2006,5594
5007802,2007,5762
5007802,2008,5796
5007802,2009,5598
5007802,2010,5600
5007802,2011,5208
5007802,2012,5274
5007802,2013,5165
5007802,2014,4940
5007703,1974,-
5007703,1975,-
5007703,1976,-
5007703,1977,-
5007703,1978,-
5007703,1979,-
5007703,1980,-
5007703,1981,615
5007703,1982,634
5007703,1983,716
5007703,1984,758
5007703,1985,815
5007703,1986,856
5007703,1987,899
5007703,1988,912
5007703,1989,930
5007703,1990,1200
5007703,1991,1150
5007703,1992,1205
5007703,1993,1250
5007703,1994,1265
5007703,1995,1317
5007703,1996,1090
5007703,1997,1108
5007703,1998,1204
5007703,1999,1265
5007703,2000,1297
5007703,2001,1331
5007703,2002,1340
5007703,2003,1385
5007703,2004,1262
5007703,2005,1270
5007703,2006,1228
5007703,2007,1155
5007703,2008,1125
5007703,2009,1098
5007703,2010,1206
5007703,2011,2495
5007703,2012,2285
5007703,2013,2384
5007703,2014,2320
5007901,1974,6937
5007901,1975,7701
5007901,1976,8144
5007901,1977,8199
5007901,1978,8500
5007901,1979,8600
5007901,1980,6376
5007901,1981,6400
5007901,1982,6400
5007901,1983,6432
5007901,1984,6560
5007901,1985,6626
5007901,1986,9186
5007901,1987,10227
5007901,1988,10946
5007901,1989,12232
5007901,1990,13653
5007901,1991,14331
5007901,1992,14877
5007901,1993,10992
5007901,1994,11420
5007901,1995,10321
5007901,1996,6090
5007901,1997,6100
5007901,1998,6335
5007901,1999,6610
5007901,2000,6900
5007901,2001,7349
5007901,2002,7591
5007901,2003,8073
5007901,2004,9873
5007901,2005,11848
5007901,2006,12085
5007901,2007,12206
5007901,2008,12938
5007901,2009,13145
5007901,2010,13180
5007901,2011,13782
5007901,2012,14008
5007901,2013,14364
5007901,2014,13339
5007935,1974,-
5007935,1975,-
5007935,1976,-
5007935,1977,-
5007935,1978,-
5007935,1979,-
5007935,1980,-
5007935,1981,-
5007935,1982,-
5007935,1983,-
5007935,1984,-
5007935,1985,-
5007935,1986,-
5007935,1987,-
5007935,1988,-
5007935,1989,1303
5007935,1990,1342
5007935,1991,1463
5007935,1992,1565
5007935,1993,1690
5007935,1994,1820
5007935,1995,1978
5007935,1996,945
5007935,1997,869
5007935,1998,938
5007935,1999,868
5007935,2000,890
5007935,2001,892
5007935,2002,974
5007935,2003,1028
5007935,2004,1123
5007935,2005,1218
5007935,2006,1312
5007935,2007,1286
5007935,2008,1285
5007935,2009,1296
5007935,2010,1309
5007935,2011,1300
5007935,2012,1240
5007935,2013,1244
5007935,2014,1256
5007950,1974,-
5007950,1975,-
5007950,1976,-
5007950,1977,-
5007950,1978,-
5007950,1979,-
5007950,1980,-
5007950,1981,830
5007950,1982,1050
5007950,1983,1186
5007950,1984,1280
5007950,1985,1391
5007950,1986,931
5007950,1987,1200
5007950,1988,1222
5007950,1989,1250
5007950,1990,1940
5007950,1991,2095
5007950,1992,2260
5007950,1993,2260
5007950,1994,2275
5007950,1995,2464
5007950,1996,1645
5007950,1997,1687
5007950,1998,1862
5007950,1999,1896
5007950,2000,1940
5007950,2001,1997
5007950,2002,1986
5007950,2003,2194
5007950,2004,2118
5007950,2005,2167
5007950,2006,2025
5007950,2007,2100
5007950,2008,2264
5007950,2009,2282
5007950,2010,2510
5007950,2011,5456
5007950,2012,5785
5007950,2013,5896
5007950,2014,5700
5007976,1974,-
5007976,1975,-
5007976,1976,-
5007976,1977,-
5007976,1978,-
5007976,1979,-
5007976,1980,-
5007976,1981,1019
5007976,1982,1064
5007976,1983,1283
5007976,1984,1528
5007976,1985,1653
5007976,1986,1934
5007976,1987,2066
5007976,1988,2493
5007976,1989,2640
5007976,1990,2705
5007976,1991,2697
5007976,1992,1508
5007976,1993,1414
5007976,1994,1302
5007976,1995,1250
5007976,1996,1770
5007976,1997,1780
5007976,1998,1815
5007976,1999,1490
5007976,2000,1267
5007976,2001,1760
5007976,2002,1870
5007976,2003,1810
5007976,2004,1920
5007976,2005,1560
5007976,2006,1200
5007976,2007,1224
5007976,2008,1320
5007976,2009,1519
5007976,2010,2167
5007976,2011,2080
5007976,2012,1990
5007976,2013,1798
5007976,2014,1754
5008008,1974,2250
5008008,1975,2203
5008008,1976,2272
5008008,1977,2355
5008008,1978,5355
5008008,1979,5480
5008008,1980,4541
5008008,1981,4500
5008008,1982,4600
5008008,1983,4623
5008008,1984,4715
5008008,1985,4762
5008008,1986,6511
5008008,1987,6880
5008008,1988,7156
5008008,1989,7936
5008008,1990,8462
5008008,1991,8847
5008008,1992,9196
5008008,1993,9289
5008008,1994,9477
5008008,1995,9110
5008008,1996,7027
5008008,1997,6523
5008008,1998,6994
5008008,1999,7144
5008008,2000,7135
5008008,2001,7208
5008008,2002,7450
5008008,2003,7654
5008008,2004,7677
5008008,2005,7869
5008008,2006,7947
5008008,2007,8066
5008008,2008,8105
5008008,2009,8370
5008008,2010,8510
5008008,2011,8690
5008008,2012,8946
5008008,2013,9215
5008008,2014,8986
5008305,1974,5869
5008305,1975,8251
5008305,1976,9324
5008305,1977,9292
5008305,1978,7645
5008305,1979,8000
5008305,1980,11891
5008305,1981,6000
5008305,1982,6500
5008305,1983,6900
5008305,1984,7000
5008305,1985,7200
5008305,1986,7300
5008305,1987,9075
5008305,1988,9500
5008305,1989,10700
5008305,1990,10860
5008305,1991,12000
5008305,1992,12600
5008305,1993,13200
5008305,1994,13350
5008305,1995,13684
5008305,1996,13378
5008305,1997,12910
5008305,1998,13078
5008305,1999,13015
5008305,2000,13431
5008305,2001,13592
5008305,2002,13656
5008305,2003,14013
5008305,2004,14293
5008305,2005,14421
5008305,2006,14637
5008305,2007,14052
5008305,2008,14474
5008305,2009,14199
5008305,2010,14483
5008305,2011,12646
5008305,2012,12209
5008305,2013,11728
5008305,2014,9865
5008404,1974,-
5008404,1975,-
5008404,1976,-
5008404,1977,1400
5008404,1978,722
5008404,1979,-
5008404,1980,-
5008404,1981,-
5008404,1982,-
5008404,1983,-
5008404,1984,-
5008404,1985,-
5008404,1986,-
5008404,1987,-
5008404,1988,-
5008404,1989,3360
5008404,1990,3250
5008404,1991,3500
5008404,1992,3670
5008404,1993,3700
5008404,1994,3725
5008404,1995,3794
5008404,1996,3890
5008404,1997,3965
5008404,1998,3984
5008404,1999,4010
5008404,2000,4090
5008404,2001,4105
5008404,2002,4170
5008404,2003,3754
5008404,2004,3746
5008404,2005,3740
5008404,2006,3769
5008404,2007,3540
5008404,2008,2954
5008404,2009,2906
5008404,2010,2831
5008404,2011,2821
5008404,2012,2801
5008404,2013,2551
5008404,2014,1830
5100102,1974,2497
5100102,1975,2667
5100102,1976,2676
5100102,1977,2840
5100102,1978,1221
5100102,1979,1497
5100102,1980,1300
5100102,1981,505
5100102,1982,530
5100102,1983,1395
5100102,1984,1451
5100102,1985,1509
5100102,1986,1566
5100102,1987,1705
5100102,1988,1786
5100102,1989,1248
5100102,1990,1258
5100102,1991,900
5100102,1992,1000
5100102,1993,1050
5100102,1994,1116
5100102,1995,1323
5100102,1996,1213
5100102,1997,1220
5100102,1998,1100
5100102,1999,1100
5100102,2000,1155
5100102,2001,614
5100102,2002,620
5100102,2003,700
5100102,2004,720
5100102,2005,856
5100102,2006,850
5100102,2007,790
5100102,2008,754
5100102,2009,765
5100102,2010,740
5100102,2011,747
5100102,2012,695
5100102,2013,589
5100102,2014,2327
5100201,1974,-
5100201,1975,-
5100201,1976,-
5100201,1977,-
5100201,1978,-
5100201,1979,-
5100201,1980,-
5100201,1981,957
5100201,1982,991
5100201,1983,610
5100201,1984,646
5100201,1985,685
5100201,1986,1098
5100201,1987,1238
5100201,1988,1375
5100201,1989,3000
5100201,1990,3180
5100201,1991,3498
5100201,1992,3778
5100201,1993,4156
5100201,1994,4572
5100201,1995,3285
5100201,1996,5022
5100201,1997,5047
5100201,1998,5097
5100201,1999,5122
5100201,2000,5446
5100201,2001,4738
5100201,2002,4913
5100201,2003,4987
5100201,2004,4737
5100201,2005,4642
5100201,2006,4781
5100201,2007,4385
5100201,2008,4367
5100201,2009,3919
5100201,2010,3978
5100201,2011,2938
5100201,2012,2000
5100201,2013,2100
5100201,2014,2121
5100250,1974,-
5100250,1975,-
5100250,1976,-
5100250,1977,-
5100250,1978,-
5100250,1979,-
5100250,1980,-
5100250,1981,323
5100250,1982,1547
5100250,1983,1412
5100250,1984,1525
5100250,1985,1647
5100250,1986,2496
5100250,1987,2251
5100250,1988,2501
5100250,1989,8100
5100250,1990,10524
5100250,1991,31235
5100250,1992,31235
5100250,1993,2956
5100250,1994,3400
5100250,1995,3500
5100250,1996,9494
5100250,1997,8289
5100250,1998,9483
5100250,1999,9672
5100250,2000,10155
5100250,2001,10541
5100250,2002,12433
5100250,2003,14049
5100250,2004,15422
5100250,2005,16410
5100250,2006,16242
5100250,2007,16604
5100250,2008,16808
5100250,2009,17816
5100250,2010,18472
5100250,2011,18500
5100250,2012,10844
5100250,2013,10844
5100250,2014,10701
5100300,1974,5383
5100300,1975,4287
5100300,1976,4243
5100300,1977,4265
5100300,1978,4500
5100300,1979,4520
5100300,1980,5104
5100300,1981,3444
5100300,1982,3582
5100300,1983,3152
5100300,1984,3278
5100300,1985,4242
5100300,1986,4539
5100300,1987,4634
5100300,1988,5135
5100300,1989,5391
5100300,1990,5660
5100300,1991,6226
5100300,1992,6413
5100300,1993,6541
5100300,1994,8050
5100300,1995,9906
5100300,1996,5239
5100300,1997,5501
5100300,1998,5776
5100300,1999,5891
5100300,2000,5987
5100300,2001,5405
5100300,2002,5938
5100300,2003,7263
5100300,2004,7223
5100300,2005,6999
5100300,2006,5704
5100300,2007,5698
5100300,2008,5982
5100300,2009,6102
5100300,2010,6224
5100300,2011,6535
5100300,2012,5946
5100300,2013,6243
5100300,2014,6555
5100359,1974,-
5100359,1975,-
5100359,1976,-
5100359,1977,-
5100359,1978,-
5100359,1979,-
5100359,1980,-
5100359,1981,-
5100359,1982,-
5100359,1983,-
5100359,1984,-
5100359,1985,-
5100359,1986,-
5100359,1987,-
5100359,1988,-
5100359,1989,-
5100359,1990,-
5100359,1991,-
5100359,1992,-
5100359,1993,26
5100359,1994,35
5100359,1995,41
5100359,1996,1018
5100359,1997,1053
5100359,1998,1089
5100359,1999,1108
5100359,2000,1137
5100359,2001,964
5100359,2002,1046
5100359,2003,1190
5100359,2004,1166
5100359,2005,1326
5100359,2006,1449
5100359,2007,1471
5100359,2008,1538
5100359,2009,1727
5100359,2010,1727
5100359,2011,1738
5100359,2012,503
5100359,2013,854
5100359,2014,1272
5100409,1974,890
5100409,1975,1444
5100409,1976,1647
5100409,1977,1702
5100409,1978,2180
5100409,1979,2200
5100409,1980,3231
5100409,1981,2221
5100409,1982,2354
5100409,1983,3248
5100409,1984,3378
5100409,1985,3513
5100409,1986,3836
5100409,1987,4174
5100409,1988,4461
5100409,1989,4594
5100409,1990,4823
5100409,1991,5305
5100409,1992,5464
5100409,1993,5573
5100409,1994,5851
5100409,1995,6142
5100409,1996,2433
5100409,1997,2555
5100409,1998,2683
5100409,1999,2736
5100409,2000,2805
5100409,2001,2025
5100409,2002,2123
5100409,2003,2135
5100409,2004,1732
5100409,2005,1801
5100409,2006,1671
5100409,2007,1755
5100409,2008,1843
5100409,2009,1935
5100409,2010,2032
5100409,2011,2133
5100409,2012,1650
5100409,2013,1732
5100409,2014,1819
5100508,1974,2064
5100508,1975,1675
5100508,1976,1789
5100508,1977,1760
5100508,1978,432
5100508,1979,545
5100508,1980,571
5100508,1981,611
5100508,1982,635
5100508,1983,1388
5100508,1984,1415
5100508,1985,1444
5100508,1986,1487
5100508,1987,1562
5100508,1988,1617
5100508,1989,1500
5100508,1990,1665
5100508,1991,1964
5100508,1992,2101
5100508,1993,2154
5100508,1994,2154
5100508,1995,2240
5100508,1996,2660
5100508,1997,2740
5100508,1998,2822
5100508,1999,2963
5100508,2000,3851
5100508,2001,3552
5100508,2002,3623
5100508,2003,3711
5100508,2004,3896
5100508,2005,4091
5100508,2006,4296
5100508,2007,3565
5100508,2008,4021
5100508,2009,3800
5100508,2010,3500
5100508,2011,2217
5100508,2012,2045
5100508,2013,1935
5100508,2014,2127
5100607,1974,-
5100607,1975,-
5100607,1976,-
5100607,1977,-
5100607,1978,-
5100607,1979,-
5100607,1980,-
5100607,1981,-
5100607,1982,-
5100607,1983,-
5100607,1984,-
5100607,1985,-
5100607,1986,-
5100607,1987,567
5100607,1988,628
5100607,1989,670
5100607,1990,703
5100607,1991,783
5100607,1992,822
5100607,1993,916
5100607,1994,962
5100607,1995,962
5100607,1996,992
5100607,1997,1042
5100607,1998,1094
5100607,1999,1115
5100607,2000,1137
5100607,2001,917
5100607,2002,1060
5100607,2003,1043
5100607,2004,901
5100607,2005,766
5100607,2006,741
5100607,2007,778
5100607,2008,816
5100607,2009,857
5100607,2010,900
5100607,2011,945
5100607,2012,870
5100607,2013,914
5100607,2014,960
5100805,1974,-
5100805,1975,-
5100805,1976,-
5100805,1977,-
5100805,1978,-
5100805,1979,-
5100805,1980,-
5100805,1981,-
5100805,1982,-
5100805,1983,-
5100805,1984,-
5100805,1985,-
5100805,1986,-
5100805,1987,-
5100805,1988,-
5100805,1989,1597
5100805,1990,2070
5100805,1991,2384
5100805,1992,2430
5100805,1993,2892
5100805,1994,2900
5100805,1995,2900
5100805,1996,763
5100805,1997,763
5100805,1998,834
5100805,1999,851
5100805,2000,863
5100805,2001,945
5100805,2002,1159
5100805,2003,1495
5100805,2004,1794
5100805,2005,2036
